CPT1A	11	-	68281144	68365881
MRPL21	11	-	68415322	68427879
IGHMBP2	11	+	68427894	68464645
MRGPRD	11	-	68504066	68505031
MRGPRF	11	-	68528442	68537311
TPCN2	11	+	68572940	68612568
MYEOV	11	+	68818197	68821329
CCND1	11	+	69165053	69178422
FLJ42258	11	-	69177024	69182379
ORAOV1	11	-	69189514	69199346
FGF19	11	-	69222186	69228287
FGF4	11	-	69296977	69299352
FGF3	11	-	69333917	69343129
TMEM16A	11	+	69602293	69713281
FADD	11	+	69726916	69731134
PPFIA1	11	+	69794470	69902146
PPFIA1	11	+	69794470	69908148
CTTN	11	+	69922291	69960328
CTTN	11	+	69922291	69960337
SHANK2	11	-	69991609	70185520
SHANK2	11	-	70012766	70185520
C11orf76	11	+	70386542	70388867
DHCR7	11	-	70823104	70837125
NADSYN1	11	+	70841864	70890227
KRTAP5-7	11	+	70915960	70916858
KRTAP5-8	11	+	70915994	70927312
KRTAP5-9	11	+	70937113	70938137
KRTAP5-10	11	+	70954256	70955314
KRTAP5-11	11	-	70970687	70971569
FAM86C	11	+	71176215	71189924
FAM86C	11	+	71176230	71189930
DEFB108B	11	+	71221893	71226255
RNF121	11	+	71317730	71386289
IL18BP	11	+	71387605	71391222
IL18BP	11	+	71387756	71391222
NUMA1	11	-	71391558	71469221
LRRC51	11	+	71469552	71485584
C11orf59	11	-	71485986	71491970
C11orf51	11	-	71498281	71501470
FOLR3	11	+	71524418	71528582
FOLR1	11	+	71578249	71584989
FOLR1	11	+	71578387	71584989
FOLR1	11	+	71578606	71585014
FOLR1	11	+	71578905	71584990
FOLR1	11	+	71580820	71584989
FOLR1	11	+	71580855	71585014
FOLR2	11	+	71605490	71610635
INPPL1	11	+	71613472	71627796
PHOX2A	11	-	71627769	71632852
CLPB	11	-	71681119	71823216
PDE2A	11	-	71964833	72063060
hsa-mir-139	11	-	72003755	72003822
CENTD2	11	-	72073762	72115821
CENTD2	11	-	72073762	72111028
CENTD2	11	-	72073762	72101844
STARD10	11	-	72143422	72182398
ATG16L2	11	+	72203098	72218326
FCHSD2	11	-	72225438	72530739
P2RY2	11	+	72606991	72625041
P2RY2	11	+	72607149	72625041
P2RY6	11	+	72653217	72686497
P2RY6	11	+	72658586	72686497
P2RY6	11	+	72660894	72687304
ARHGEF17	11	+	72697316	72757783
TNFRSF19L	11	+	72765052	72786166
TNFRSF19L	11	+	72765360	72786166
PLEKHB1	11	+	73034870	73051510
RAB6A	11	-	73064337	73149849
MRPL48	11	+	73176008	73253303
CHCHD8	11	-	73261362	73265538
WDR71	11	+	73265680	73316427
DNAJB13	11	+	73339011	73358979
UCP2	11	-	73363363	73371537
UCP3	11	-	73388984	73397778
UCP3	11	-	73392374	73397778
DKFZP586P0123	11	-	73423189	73559526
PPME1	11	+	73560015	73643395
P4HA3	11	-	73655350	73700347
PGM2L1	11	-	73719008	73787150
KCNE3	11	-	73843535	73856248
MGC12965	11	+	73882132	73886934
POLD3	11	+	73981276	74031413
CHRDL2	11	-	74085121	74119834
SPCS2	11	+	74337980	74366427
NEU3	11	+	74377597	74396389
OR2AT4	11	-	74477444	74478406
SLCO2B1	11	+	74539810	74594945
ARRB1	11	-	74654129	74740521
hsa-mir-326	11	-	74723784	74723878
RPS3	11	+	74788209	74794378
FLJ33790	11	-	74811087	74818881
GDPD5	11	-	74823333	74914515
SERPINH1	11	+	74950817	74961492
MAP6	11	-	74975611	75057127
MAP6	11	-	74991553	75057127
MOGAT2	11	+	75106581	75119978
DGAT2	11	+	75157455	75190225
UVRAG	11	+	75203859	75532929
WNT11	11	-	75575018	75595222
PRKRIR	11	-	75738651	75769528
C11orf30	11	+	75833716	75940236
LRRC32	11	-	76046222	76058543
TSKU	11	+	76171932	76186845
PHCA	11	+	76249600	76411610
B3GNT6	11	+	76423082	76430651
CAPN5	11	+	76455639	76514844
OMP	11	+	76491533	76492024
MYO7A	11	+	76516963	76603932
GDPD4	11	-	76605252	76676111
PAK1	11	-	76710708	76862581
AQP11	11	+	76978327	76998339
CLNS1A	11	-	77004847	77026495
RSF1	11	-	77054922	77209528
C11orf67	11	+	77209855	77261045
INTS4	11	-	77267415	77383365
KCTD14	11	-	77404409	77411934
THRSP	11	+	77452554	77457044
NDUFC2	11	-	77457048	77468579
ALG8	11	-	77489635	77528347
KCTD21	11	-	77559948	77577312
GAB2	11	-	77603990	77806414
GAB2	11	-	77603990	77730574
NARS2	11	-	77824890	77963367
MGC33846	11	-	82120698	82122554
PRCP	11	-	82213057	82289205
FLJ25416	11	+	82290416	82323345
RAB30	11	-	82370126	82460532
PCF11	11	+	82545860	82574481
ANKRD42	11	+	82582938	82637661
CCDC90B	11	-	82650153	82675025
DLG2	11	-	82843700	84312113
TMEM126B	11	+	85017309	85025183
TMEM126A	11	+	85036692	85045227
CREBZF	11	-	85046517	85053821
CCDC89	11	-	85072540	85074968
SYTL2	11	-	85082914	85107859
SYTL2	11	-	85082914	85115159
SYTL2	11	-	85082914	85103439
SYTL2	11	-	85082914	85146692
CCDC83	11	+	85243791	85308699
PICALM	11	-	85346133	85457756
EED	11	+	85633462	85667426
C11orf73	11	+	85690935	85734632
CCDC81	11	+	85763425	85811798
ME3	11	-	85829799	86060888
ME3	11	-	85829799	86061075
PRSS23	11	+	86189210	86199919
FZD4	11	-	86334369	86344081
TMEM135	11	+	86426712	86712216
RAB38	11	-	87486078	87548247
CTSC	11	-	87666408	87710586
CTSC	11	-	87693629	87710586
GRM5	11	-	87880625	88420838
TYR	11	+	88550687	88668574
NOX4	11	-	88699160	88864301
PSMAL	11	+	89032112	89071533
TRIM49	11	-	89170471	89181391
NAALAD2	11	+	89507529	89565418
CHORDC1	11	-	89574264	89595854
MTNR1B	11	+	92342436	92355596
SLC36A4	11	-	92520499	92570743
CCDC67	11	+	92703530	92811282
C11orf75	11	-	92851286	92916162
JOSD3	11	-	93108747	93114310
C11orf54	11	+	93114440	93135894
CRSP6	11	+	93157095	93186102
PANX1	11	+	93501741	93554783
GPR83	11	-	93750130	93774066
MRE11A	11	-	93790114	93866688
ANKRD49	11	+	93866800	93872388
FUT4	11	+	93916774	93922711
PIWIL4	11	+	93940181	93994234
AMOTL1	11	+	94141155	94249565
HSPC148	11	-	94335930	94346387
JMJD2D	11	+	94346492	94372322
SFRS2B	11	+	94439703	94444035
SESN3	11	-	94545780	94603894
FAM76B	11	-	95141764	95162424
CEP57	11	+	95163289	95205502
MTMR2	11	-	95205693	95296920
MTMR2	11	-	95205693	95296919
MAML2	11	-	95351087	95715992
CCDC82	11	-	95725588	95762710
JRKL	11	+	95763461	95766375
CNTN5	11	+	98397080	99732682
TMEM133	11	+	100368020	100369875
PGR	11	-	100414312	100506465
TRPC6	11	-	100827582	100959869
ANGPTL5	11	-	101266615	101292463
KIAA1377	11	+	101290955	101377001
C11orf70	11	+	101423408	101459354
YAP1	11	+	101486540	101609356
BIRC3	11	+	101693403	101713674
BIRC2	11	+	101723175	101754604
TMEM123	11	-	101772267	101828985
MMP7	11	-	101896449	101906688
MMP20	11	-	101952776	102001273
MMP27	11	-	102067624	102081678
MMP8	11	-	102088541	102100868
MMP10	11	-	102146443	102156554
MMP1	11	-	102165860	102174104
MMP3	11	-	102211737	102219552
MMP12	11	-	102238674	102250922
MMP13	11	-	102318934	102331672
DCUN1D5	11	-	102438031	102468079
PDGFD	11	-	103283124	103540237
DDI1	11	+	103412537	103415126
CASP4	11	-	104318804	104344485
CASP4	11	-	104318804	104332632
CASP4	11	-	104318804	104344535
CASP5	11	-	104370180	104384909
CASP1	11	-	104401451	104411067
COP1	11	-	104417262	104421261
INCA	11	-	104468405	104477368
ICEBERG	11	-	104513879	104515016
GRIA4	11	+	104986009	105289441
GRIA4	11	+	104986844	105358029
KIAA1826	11	-	105383839	105398164
KBTBD3	11	-	105427035	105453396
AASDHPPT	11	+	105453501	105474629
GUCY1A2	11	-	106063119	106394381
CWF19L2	11	-	106702292	106830406
ALKBH8	11	-	106880543	106941637
ELMOD1	11	+	106967286	107042714
LOC643923	11	+	106967680	106969159
SLN	11	-	107083318	107087992
SLC35F2	11	-	107166928	107234864
RAB39	11	+	107304486	107339416
CUL5	11	+	107384617	107483694
ACAT1	11	+	107497467	107523484
NPAT	11	-	107533327	107598507
ATM	11	+	107598768	107745036
ATM	11	+	107663328	107745036
C11orf65	11	-	107758937	107843468
KDELC2	11	-	107848057	107874321
EXPH5	11	-	107884885	107969570
DDX10	11	+	108041025	108316856
LOC399947	11	+	108798084	108801532
RDX	11	-	109605375	109672647
FDX1	11	+	109805803	109840814
ARHGAP20	11	-	109952975	110088661
C11orf53	11	+	110631916	110662180
FLJ45803	11	-	110669380	110675749
POU2AF1	11	-	110728189	110755627
BTG4	11	-	110843467	110888274
hsa-mir-34b	11	+	110888873	110888956
hsa-mir-34c	11	+	110889374	110889450
FLJ46266	11	+	110890719	110912965
LAYN	11	+	110916442	110936998
SNF1LK2	11	+	110978379	111102840
PPP2R1B	11	-	111102845	111142379
PPP2R1B	11	-	111113814	111142379
ALG9	11	-	111158129	111247214
ALG9	11	-	111158129	111247515
C11orf1	11	+	111255157	111260005
CRYAB	11	-	111284559	111287683
HSPB2	11	+	111288708	111290027
C11orf52	11	+	111294846	111302800
DIXDC1	11	+	111313136	111398515
DIXDC1	11	+	111353242	111398515
DLAT	11	+	111401387	111439798
LOC120379	11	-	111443735	111449140
C11orf57	11	+	111450220	111461082
TIMM8B	11	-	111461081	111462669
SDHD	11	+	111462831	111471727
IL18	11	-	111519185	111540050
TEX12	11	+	111543304	111548488
BCDO2	11	+	111551417	111594857
BCDO2	11	+	111552298	111594857
PTS	11	+	111602308	111609903
NCAM1	11	+	112337204	112654367
NCAM1	11	+	112337204	112641127
TTC12	11	+	112690460	112742323
ANKK1	11	+	112763722	112776349
DRD2	11	-	112785527	112851091
TMPRSS5	11	-	113063482	113082305
ZW10	11	-	113109120	113149635
USP28	11	-	113173807	113251466
HTR3B	11	+	113280798	113322492
HTR3A	11	+	113351119	113366242
ZBTB16	11	+	113435640	113626604
ZBTB16	11	+	113436497	113626604
NNMT	11	+	113671744	113688448
C11orf71	11	-	113775003	113776440
RBM7	11	+	113776593	113784842
REXO2	11	+	113815386	113826208
FAM55A	11	-	113897647	113935790
FAM55D	11	-	113946523	113971694
FAM55B	11	+	114054466	114084572
IGSF4	11	-	114550226	114880325
BUD13	11	-	116124102	116148914
ZNF259	11	-	116154486	116163949
APOA5	11	-	116165296	116167794
APOA4	11	-	116196627	116199221
APOC3	11	+	116205833	116208997
APOA1	11	-	116211678	116213548
KIAA0999	11	-	116219329	116474203
PAFAH1B2	11	+	116520249	116544024
SIDT2	11	+	116555148	116573371
TAGLN	11	+	116575249	116580717
PCSK7	11	-	116580999	116608021
DKFZp547C195	11	+	116608613	116661612
DKFZp547C195	11	+	116608661	116661612
BACE1	11	-	116661626	116692182
CEP164	11	+	116703780	116789190
DSCAML1	11	-	116803698	117173186
FXYD2	11	-	117195999	117200644
FXYD2	11	-	117195999	117204017
FXYD6	11	-	117212902	117252577
TMPRSS13	11	-	117276569	117305325
IL10RA	11	+	117362318	117377403
TMPRSS4	11	+	117452975	117494380
SCN4B	11	-	117509303	117528745
SCN2B	11	-	117538729	117552546
AMICA1	11	-	117569887	117589284
LOC196264	11	-	117605546	117628221
EVA1	11	-	117629344	117640219
EVA1	11	-	117632839	117640219
CD3E	11	+	117680661	117692099
CD3D	11	-	117714998	117718669
CD3G	11	+	117720310	117729261
UBE4A	11	+	117735511	117775134
ATP5L	11	+	117777313	117785771
MLL	11	+	117812414	117901144
FLJ11783	11	+	117813153	117815083
TMEM25	11	+	117907133	117911759
C11orf60	11	-	117920470	117941960
ARCN1	11	+	117948320	117978854
PHLDB1	11	+	117982422	118033951
TREH	11	-	118034151	118055591
DDX6	11	-	118125622	118167082
BLR1	11	+	118259776	118272180
BLR1	11	+	118269310	118272180
BCL9L	11	-	118272062	118286823
UPK2	11	+	118332235	118334478
FOXR1	11	+	118347626	118357204
CCDC84	11	+	118374061	118391664
RPS25	11	-	118391634	118394267
TRAPPC4	11	+	118394450	118399592
SLC37A4	11	-	118400275	118406800
HYOU1	11	-	118420109	118433122
VPS11	11	+	118443702	118457896
HMBS	11	+	118460796	118469469
HMBS	11	+	118463906	118469469
H2AFX	11	-	118469796	118471387
DPAGT1	11	-	118472423	118477995
TMEM24	11	+	118483302	118493036
MIZF	11	+	118497497	118510974
ABCG4	11	+	118524959	118538582
NLRX1	11	+	118544649	118559933
PDZD3	11	+	118561404	118566110
LOC283152	11	-	118566188	118569381
CBL	11	+	118582199	118684068
MCAM	11	-	118684444	118693050
RNF26	11	+	118710446	118713231
C1QTNF5	11	-	118714861	118716791
MFRP	11	-	118716836	118722580
USP2	11	-	118732162	118757575
USP2	11	-	118732754	118740102
THY1	11	-	118794097	118799064
FLJ45300	11	+	118984344	119035204
PVRL1	11	-	119014017	119104645
PVRL1	11	-	119036918	119104645
PVRL1	11	-	119050309	119104645
TRIM29	11	-	119487203	119514073
OAF	11	+	119586956	119605859
POU2F3	11	+	119616255	119695863
TMEM136	11	+	119701225	119706556
ARHGEF12	11	+	119713155	119865855
GRIK4	11	+	120036237	120362179
TBCEL	11	+	120400039	120463333
TECTA	11	+	120478584	120566723
SC5DL	11	+	120668636	120684578
SC5DL	11	+	120668818	120684578
SORL1	11	+	120828129	121005597
hsa-mir-125b-1	11	-	121475675	121475762
BRCC2	11	-	121491271	121492133
hsa-let-7a-2	11	-	121522440	121522511
hsa-mir-100	11	-	121528147	121528226
STS-1	11	+	122031639	122190390
CRTAM	11	+	122214464	122248555
C11orf63	11	+	122258682	122335639
C11orf63	11	+	122258682	122281793
HSPA8	11	-	122433410	122438054
ASAM	11	-	122448244	122571217
SCN3B	11	-	123005104	123030525
ZNF202	11	-	123100206	123117573
OR6X1	11	-	123129499	123130436
OR6M1	11	-	123181326	123182267
PMP22CD	11	-	123258844	123261550
OR8D4	11	+	123282348	123283291
OR4D5	11	+	123315533	123316490
OR6T1	11	-	123318784	123319755
OR10S1	11	-	123352612	123353608
OR10G4	11	+	123391491	123392425
OR10G9	11	+	123398929	123399863
OR10G8	11	+	123405539	123406475
OR10G7	11	-	123413982	123414918
LOH11CR2A	11	+	123491320	123522826
LOH11CR2A	11	+	123491320	123500752
OR8G2	11	+	123600607	123601520
OR8G1	11	+	123625632	123640966
OR8G5	11	+	123639932	123640972
OR8D1	11	-	123684946	123685872
OR8D2	11	-	123694368	123695303
OR8B2	11	-	123757509	123758449
OR8B3	11	-	123771516	123772457
OR8B4	11	-	123799049	123799977
OR8B8	11	-	123815256	123816191
OR8B12	11	-	123917827	123918760
OR8A1	11	+	123945174	123946154
PANX3	11	+	123986662	123995459
TBRG1	11	+	123997980	124009440
SIAE	11	-	124010903	124048927
SPA17	11	+	124048949	124069895
NRGN	11	+	124114951	124122307
VSIG2	11	-	124122580	124127319
ESAM	11	-	124128241	124137385
C11orf61	11	-	124141603	124175509
ROBO3	11	+	124240491	124256571
ROBO4	11	-	124259324	124272951
HEPACAM	11	-	124294355	124311518
HEPN1	11	+	124294355	124295783
CCDC15	11	+	124329226	124380307
SLC37A2	11	+	124438441	124464341
PKNOX2	11	+	124539768	124808493
FEZ1	11	-	124820859	124871333
FEZ1	11	-	124863305	124871333
EI24	11	+	124944507	124959784
STT3A	11	+	124967966	124996162
CHEK1	11	+	125001546	125030847
ACRV1	11	-	125047439	125056152
PATE	11	+	125121397	125124952
C11orf38	11	-	125151235	125153924
HYLS1	11	+	125258718	125275749
PUS3	11	-	125268590	125278315
DDX25	11	+	125279612	125298213
CDON	11	-	125331926	125438397
RPUSD4	11	-	125577518	125586751
FAM118B	11	+	125586828	125637750
SRPR	11	-	125638049	125643960
FOXRED1	11	+	125644264	125653236
TIRAP	11	+	125658191	125668281
TIRAP	11	+	125658191	125670038
DCPS	11	+	125678856	125720853
ST3GAL4	11	+	125731305	125789741
KIRREL3	11	-	125799612	126375701
ETS1	11	-	127833871	127897371
FLI1	11	+	128069198	128187520
KCNJ1	11	-	128213124	128217573
KCNJ1	11	-	128213124	128242478
KCNJ5	11	+	128266522	128293159
C11orf45	11	-	128274677	128280802
P53AIP1	11	-	128310479	128318032
RICS	11	-	128343051	128399222
BARX2	11	+	128751044	128827025
TMEM45B	11	+	129190950	129235108
NFRKB	11	-	129239574	129268114
PRDM10	11	-	129274811	129377940
PRDM10	11	-	129274811	129322727
C11orf37	11	+	129377728	129380591
APLP2	11	+	129445010	129519909
ST14	11	+	129534891	129585466
ZBTB44	11	-	129608336	129689817
ADAMTS8	11	-	129780029	129804098
ADAMTS15	11	+	129824078	129848925
C11orf44	11	+	130048060	130092457
SNX19	11	-	130250984	130291572
HNT	11	+	130745580	131711925
HNT	11	+	131285921	131711925
OPCML	11	-	131790086	132907613
OPCML	11	-	131790086	132318247
SPATA19	11	-	133215726	133220602
JAM3	11	+	133444029	133526859
NCAPD3	11	-	133527546	133599636
VPS26B	11	+	133599770	133622894
THYN1	11	-	133623384	133628470
ACAD8	11	+	133628643	133640954
LOC89944	11	+	133707018	133751427
B3GAT1	11	-	133753609	133787022
IQSEC3	12	+	56802	150755
SLC6A12	12	-	169512	192753
SLC6A13	12	-	200051	242263
JARID1A	12	-	259483	368881
CCDC77	12	+	384938	422065
B4GALNT3	12	+	439803	541319
NINJ2	12	-	543723	643016
WNK1	12	+	732992	888219
HSN2	12	+	847256	848559
RAD52	12	-	891515	929124
ERC1	12	+	970664	1472958
FBXL14	12	-	1545420	1573592
WNT5B	12	+	1596482	1626638
WNT5B	12	+	1608672	1626638
ADIPOR2	12	+	1670507	1768105
CACNA2D4	12	-	1771384	1898131
LRTM2	12	+	1799955	1816179
DCP1B	12	-	1925476	1983938
CACNA1C	12	+	2032724	2677376
FKBP4	12	+	2774413	2783383
ITFG2	12	+	2792123	2804367
NRIP2	12	-	2804775	2814450
FOXM1	12	-	2837110	2856564
C12orf32	12	+	2856649	2868885
TULP3	12	+	2870293	2920560
TEAD4	12	+	2938756	3020102
TEAD4	12	+	2939222	3020102
TSPAN9	12	+	3056817	3265990
PRMT8	12	+	3470685	3573397
EFCAB4B	12	-	3627369	3732524
PARP11	12	-	3788287	3852863
CCND2	12	+	4253198	4284777
C12orf5	12	+	4300619	4339449
FGF23	12	-	4347653	4359155
FGF6	12	-	4413568	4425041
C12orf4	12	-	4467171	4517898
RAD51AP1	12	+	4518316	4539475
DYRK4	12	+	4569504	4593301
AKAP3	12	-	4594937	4624604
NDUFA9	12	+	4628543	4666658
GALNT8	12	+	4700012	4752153
KCNA6	12	+	4788602	4792839
KCNA1	12	+	4889333	4897681
KCNA5	12	+	5023345	5026209
NTF3	12	+	5473526	5474725
TMEM16B	12	-	5542080	5925659
VWF	12	-	5928300	6104097
CD9	12	+	6179815	6217688
PLEKHG6	12	+	6289862	6307932
TNFRSF1A	12	-	6308184	6321522
SCNN1A	12	-	6326275	6354976
LTBR	12	+	6363617	6370993
CD27	12	+	6424311	6431144
TAPBPL	12	+	6431510	6441721
VAMP1	12	-	6441666	6450104
MRPL51	12	-	6471578	6472718
NCAPD2	12	+	6473557	6511070
GAPDH	12	+	6513917	6517797
HOM-TES-103	12	-	6518955	6535490
HOM-TES-103	12	-	6518955	6528535
NOL1	12	-	6536297	6547741
CHD4	12	-	6549509	6586812
GPR92	12	-	6598261	6615548
ACRBP	12	-	6617502	6626841
ING4	12	-	6629706	6642565
ZNF384	12	-	6645904	6668086
ZNF384	12	-	6645904	6668788
ZNF384	12	-	6645904	6668930
C12orf53	12	-	6673218	6680073
COPS7A	12	+	6703481	6711289
MLF2	12	-	6727430	6732530
PTMS	12	+	6745801	6750377
LAG3	12	+	6751930	6757880
CD4	12	+	6768911	6800237
GPR162	12	+	6801223	6806844
LEPREL2	12	+	6807832	6819279
GNB3	12	+	6819635	6826817
CDCA3	12	-	6828253	6830686
USP5	12	+	6831583	6846054
TPI1	12	+	6846966	6850253
SPSB2	12	-	6850362	6852713
LRRC23	12	+	6884212	6893666
ENO2	12	+	6893874	6903120
ATN1	12	+	6903886	6921743
ATN1	12	+	6907740	6921743
C12orf57	12	+	6923463	6925425
PTPN6	12	+	6926000	6940740
PTPN6	12	+	6930703	6940740
hsa-mir-200c	12	+	6943123	6943190
hsa-mir-141	12	+	6943521	6943615
PHB2	12	-	6944777	6950152
EMG1	12	+	6950253	6955397
MBOAT5	12	-	6955608	6996103
C1S	12	+	7038277	7048594
C1S	12	+	7038281	7048594
C1R	12	-	7057771	7136184
C1RL	12	-	7138291	7153069
RBP5	12	-	7167554	7172733
CLSTN3	12	+	7174233	7202795
PEX5	12	+	7234223	7255342
CD163L1	12	-	7398825	7488016
CD163	12	-	7515015	7547639
CD163	12	-	7515020	7547639
APOBEC1	12	-	7693263	7709769
GDF3	12	-	7733648	7739627
DPPA3	12	+	7755355	7761417
CLEC4C	12	-	7773277	7793336
NANOG	12	+	7833261	7839922
SLC2A14	12	-	7857664	7916762
SLC2A3	12	-	7963093	7980138
FOXJ2	12	+	8076625	8099384
C3AR1	12	-	8102185	8110222
NECAP1	12	+	8126150	8141634
CLEC4A	12	+	8167494	8182470
ZNF705A	12	+	8216416	8223909
FAM90A1	12	-	8265123	8271464
CLEC6A	12	+	8499857	8522193
CLEC4D	12	+	8557402	8566225
CLEC4E	12	-	8577167	8584825
AICDA	12	-	8646028	8656706
MFAP5	12	-	8689806	8706700
FAM80B	12	+	8725553	8826952
A2ML1	12	+	8866483	8920642
PHC1	12	+	8958582	8985325
M6PR	12	-	8984231	8993519
KLRG1	12	+	9033487	9054605
C12orf33	12	-	9099452	9108933
A2M	12	-	9111570	9159825
PZP	12	-	9192703	9252233
KLRB1	12	-	9639137	9651764
CLEC2D	12	+	9713575	9743306
DCAL1	12	-	9766358	9777127
CD69	12	-	9796352	9804764
KLRF1	12	+	9871343	9888868
CLEC2B	12	-	9896238	9913725
FLJ46363	12	-	9992002	9997203
CLEC12A	12	+	10015280	10029459
CLEC1B	12	-	10036930	10043146
CLEC12B	12	+	10054497	10061814
CLEC9A	12	+	10074542	10109832
CLEC1A	12	-	10114348	10142872
CLEC7A	12	-	10160648	10174135
CLEC7A	12	-	10171189	10174135
OLR1	12	-	10202165	10216057
C12orf59	12	+	10222823	10235669
GABARAPL1	12	+	10256755	10266989
KLRD1	12	+	10351683	10359225
KLRK1	12	-	10416219	10451632
KLRC4	12	-	10451251	10453623
KLRC3	12	-	10456184	10464461
KLRC3	12	-	10459449	10464461
KLRC2	12	-	10474470	10479859
KLRC1	12	-	10489903	10497196
KLRC1	12	-	10489903	10498251
KLRA1	12	-	10632345	10643701
FLJ10292	12	-	10648060	10657450
STYK1	12	-	10662804	10717906
CSDA	12	-	10742955	10767171
TAS2R7	12	-	10845398	10846493
TAS2R8	12	-	10849917	10850846
TAS2R9	12	-	10852960	10854034
TAS2R10	12	-	10869211	10870135
PRR4	12	-	10889748	10893319
PRH1	12	-	10924826	10928121
TAS2R13	12	-	10951791	10953428
PRH2	12	+	10973100	10977659
TAS2R14	12	-	10982120	10983073
TAS2R50	12	-	11029827	11030726
TAS2R49	12	-	11040811	11041741
TAS2R48	12	-	11065538	11066437
TAS2R44	12	-	11074252	11075273
TAS2R46	12	-	11105230	11106160
TAS2R43	12	-	11135152	11136179
TAS2R42	12	-	11229865	11230810
PRB3	12	-	11310124	11313908
PRB4	12	-	11351283	11354633
PRB1	12	-	11396023	11399791
PRB2	12	-	11435742	11439768
ETV6	12	+	11694054	11939590
BCL2L14	12	+	12115144	12143892
BCL2L14	12	+	12115668	12143892
BCL2L14	12	+	12123499	12255214
LRP6	12	-	12164957	12311013
MANSC1	12	-	12373484	12394436
LOH12CR1	12	+	12401321	12511105
DUSP16	12	-	12520097	12606584
CREBL2	12	+	12656097	12689308
GPR19	12	-	12705262	12706671
CDKN1B	12	+	12761575	12766569
hsa-mir-613	12	+	12808850	12808944
APOLD1	12	+	12829881	12835664
DDX47	12	+	12857546	12874176
GPRC5A	12	+	12935222	12957865
hsa-mir-614	12	+	12960030	12960119
GPRC5D	12	-	12984977	12994585
HEBP1	12	-	13019067	13044488
KIAA1467	12	+	13088581	13127648
GSG1	12	-	13127760	13139876
GSG1	12	-	13129027	13139952
EMP1	12	+	13240923	13260974
C12orf36	12	-	13415289	13420912
GRIN2B	12	-	13605410	14024319
ATF7IP	12	+	14409877	14542963
FLJ22662	12	-	14547863	14612058
GUCY2C	12	-	14656842	14740696
HIST4H4	12	-	14814921	14815332
H2AFJ	12	+	14818561	14819223
H2AFJ	12	+	14818561	14822201
WBP11	12	-	14830679	14847668
C12orf60	12	+	14847772	14868053
LOC440087	12	-	14848850	14858383
ART4	12	-	14873511	14887680
MGP	12	-	14926093	14930095
C12orf46	12	-	14958245	14982722
ARHGDIB	12	-	14986216	15005829
PDE6H	12	+	15017244	15026064
RERG	12	-	15151984	15265571
PTPRO	12	+	15366753	15641602
PTPRO	12	+	15590552	15641602
EPS8	12	-	15664342	15833601
STRAP	12	+	15926612	15947670
DERA	12	+	15955452	16081581
MGST1	12	+	16391342	16408610
MGST1	12	+	16391845	16408609
MGST1	12	+	16391978	16408610
MGST1	12	+	16397617	16408610
LMO3	12	-	16592573	16652291
LMO3	12	-	16592573	16650698
FLJ22655	12	-	18125069	18134381
PIK3C2G	12	+	18305740	18692615
PLCZ1	12	-	18727382	18782185
CAPZA3	12	+	18782311	18783388
PLEKHA5	12	+	19173994	19420598
AEBP2	12	+	19483899	19564845
PDE3A	12	+	20413463	20725148
SLCO1C1	12	+	20739665	20797585
SLCO1B3	12	+	20854904	20960923
LST-3TM12	12	+	21059896	21134305
SLCO1B1	12	+	21175402	21283995
SLCO1A2	12	-	21313093	21379099
SLCO1A2	12	-	21313093	21439638
SLCO1A2	12	-	21319117	21368856
IAPP	12	+	21417084	21423683
FLJ22028	12	+	21481877	21514551
RECQL	12	-	21513964	21545796
RECQL	12	-	21514353	21545796
GOLT1B	12	+	21546066	21562357
C12orf39	12	+	21570522	21575477
GYS2	12	-	21580389	21649048
LDHB	12	-	21679544	21702042
KCNJ8	12	-	21809156	21819014
ABCC9	12	-	21841592	21980895
ABCC9	12	-	21849374	21980895
CMAS	12	+	22090425	22109868
ST8SIA1	12	-	22245201	22378915
KIAA0528	12	-	22492792	22588719
ETNK1	12	+	22669342	22734874
ETNK1	12	+	22669342	22688614
SOX5	12	-	23576498	23628775
SOX5	12	-	23576498	24606647
SOX5	12	-	23576498	23993904
FLJ32894	12	-	24611164	24628369
BCAT1	12	-	24855547	24993499
LRMP	12	+	25096507	25152535
CASC1	12	-	25152490	25239361
LYRM5	12	+	25239416	25249215
KRAS	12	-	25249446	25295121
IFLTD1	12	-	25520282	25597445
RASSF8	12	+	26003235	26124091
BHLHB3	12	-	26164227	26169113
SSPN	12	+	26239788	26277134
ITPR2	12	-	26379553	26877398
C12orf11	12	-	26949384	26982186
FGFR1OP2	12	+	26982582	27010129
TM7SF3	12	-	27017389	27058405
SURB7	12	+	27066749	27073949
STK38L	12	+	27288374	27369794
ARNTL2	12	+	27377254	27464733
PPFIBP1	12	+	27568311	27692165
PPFIBP1	12	+	27568311	27739763
REP15	12	+	27740694	27741833
MRPS35	12	+	27754995	27800494
KLHDC5	12	+	27824453	27847239
PTHLH	12	-	28002284	28014161
PTHLH	12	-	28002284	28016183
PTHLH	12	-	28006521	28014161
PTHLH	12	-	28006521	28016183
CCDC91	12	+	28301399	28594365
MLSTD1	12	+	29267864	29378272
ERGIC2	12	-	29384845	29425410
OVCH1	12	-	29471755	29541886
TMTC1	12	-	29545025	29828959
IPO8	12	-	30673189	30740018
C1QDC1	12	-	30753752	30798715
DDX11	12	+	31118045	31148992
FAM60A	12	-	31324793	31370340
MGC24039	12	-	31428984	31635219
